id,date,time,co_gt,no2_gt,temperature,humidity,created_at
7463,17/01/2005,13.00.00,3.1,176.0,11.1,33.3,2026-01-28 02:46:52
7464,17/01/2005,14.00.00,3.1,177.0,11.1,32.6,2026-01-28 02:46:52
7465,17/01/2005,15.00.00,3.2,182.0,12.4,28.3,2026-01-28 02:46:52
7466,17/01/2005,16.00.00,3.3,182.0,12.9,24.5,2026-01-28 02:46:52
7467,17/01/2005,17.00.00,4.0,193.0,11.4,28.7,2026-01-28 02:46:52
7468,17/01/2005,18.00.00,8.6,272.0,9.2,39.3,2026-01-28 02:46:52
7469,17/01/2005,19.00.00,8.7,225.0,7.8,48.1,2026-01-28 02:46:52
7470,17/01/2005,20.00.00,3.6,181.0,7.2,50.6,2026-01-28 02:46:52
7471,17/01/2005,21.00.00,3.0,172.0,6.0,53.3,2026-01-28 02:46:52
7472,17/01/2005,22.00.00,1.9,153.0,5.3,55.0,2026-01-28 02:46:52
7473,17/01/2005,23.00.00,1.9,143.0,4.2,58.1,2026-01-28 02:46:52
7474,18/01/2005,00.00.00,1.6,142.0,3.4,60.9,2026-01-28 02:46:52
7475,18/01/2005,01.00.00,1.4,131.0,3.0,60.2,2026-01-28 02:46:52
7476,18/01/2005,02.00.00,1.0,105.0,3.2,58.8,2026-01-28 02:46:52
7477,18/01/2005,03.00.00,0.7,94.0,3.3,57.7,2026-01-28 02:46:52
7478,18/01/2005,04.00.00,0.75,83.0,4.5,53.8,2026-01-28 02:46:52
7479,18/01/2005,05.00.00,0.8,87.0,3.1,59.7,2026-01-28 02:46:52
7480,18/01/2005,06.00.00,0.9,106.0,4.2,57.1,2026-01-28 02:46:52
7481,18/01/2005,07.00.00,1.5,140.0,3.4,58.5,2026-01-28 02:46:52
7482,18/01/2005,08.00.00,3.1,167.0,3.9,57.3,2026-01-28 02:46:52
7483,18/01/2005,09.00.00,5.1,175.0,4.3,56.8,2026-01-28 02:46:52
7484,18/01/2005,10.00.00,5.8,235.0,5.6,52.9,2026-01-28 02:46:52
7485,18/01/2005,11.00.00,3.8,196.0,5.5,54.9,2026-01-28 02:46:52
7486,18/01/2005,12.00.00,4.4,211.0,5.1,64.3,2026-01-28 02:46:52
7487,18/01/2005,13.00.00,4.9,234.0,5.5,66.1,2026-01-28 02:46:52
7488,18/01/2005,14.00.00,5.2,240.0,5.5,69.3,2026-01-28 02:46:52
7489,18/01/2005,15.00.00,4.6,243.0,5.0,75.5,2026-01-28 02:46:52
7490,18/01/2005,16.00.00,4.8,224.0,5.2,76.2,2026-01-28 02:46:52
7491,18/01/2005,17.00.00,4.9,240.0,5.3,77.4,2026-01-28 02:46:52
7492,18/01/2005,18.00.00,4.9,215.0,5.0,79.6,2026-01-28 02:46:52
7493,18/01/2005,19.00.00,5.5,216.0,5.1,83.0,2026-01-28 02:46:52
7494,18/01/2005,20.00.00,4.2,184.0,6.4,82.9,2026-01-28 02:46:52
7495,18/01/2005,21.00.00,1.5,152.0,10.3,74.0,2026-01-28 02:46:52
7496,18/01/2005,22.00.00,0.1,104.0,11.3,71.8,2026-01-28 02:46:52
7497,18/01/2005,23.00.00,0.2,104.0,9.8,81.9,2026-01-28 02:46:52
7498,19/01/2005,00.00.00,0.9,124.0,9.5,83.8,2026-01-28 02:46:52
7499,19/01/2005,01.00.00,1.0,127.0,9.9,81.0,2026-01-28 02:46:52
7500,19/01/2005,02.00.00,0.4,109.0,9.9,79.8,2026-01-28 02:46:52
7501,19/01/2005,03.00.00,0.34,91.0,6.9,76.4,2026-01-28 02:46:52
7502,19/01/2005,04.00.00,0.28,73.0,4.8,75.7,2026-01-28 02:46:52
7503,19/01/2005,05.00.00,0.22,52.0,4.7,78.9,2026-01-28 02:46:52
7504,19/01/2005,06.00.00,0.16,57.0,5.0,75.0,2026-01-28 02:46:52
7505,19/01/2005,07.00.00,0.1,89.0,5.6,69.5,2026-01-28 02:46:52
7506,19/01/2005,08.00.00,0.7,128.0,7.0,64.9,2026-01-28 02:46:52
7507,19/01/2005,09.00.00,1.2,152.0,7.1,65.4,2026-01-28 02:46:52
7508,19/01/2005,10.00.00,0.2,128.0,6.4,67.4,2026-01-28 02:46:52
7509,19/01/2005,11.00.00,0.233333,124.0,5.3,75.9,2026-01-28 02:46:52
7510,19/01/2005,12.00.00,0.266667,117.0,6.3,73.0,2026-01-28 02:46:52
7511,19/01/2005,13.00.00,0.3,110.0,8.6,63.3,2026-01-28 02:46:52
7512,19/01/2005,14.00.00,0.6,128.0,10.0,55.0,2026-01-28 02:46:52
7513,19/01/2005,15.00.00,0.2,114.0,9.4,53.6,2026-01-28 02:46:52
7514,19/01/2005,16.00.00,0.2,110.0,9.2,55.0,2026-01-28 02:46:52
7515,19/01/2005,17.00.00,0.7,112.0,8.7,55.1,2026-01-28 02:46:52
7516,19/01/2005,18.00.00,1.8,130.0,8.9,54.4,2026-01-28 02:46:52
7517,19/01/2005,19.00.00,2.2,135.0,8.6,53.6,2026-01-28 02:46:52
7518,19/01/2005,20.00.00,2.3,141.0,9.0,50.4,2026-01-28 02:46:52
7519,19/01/2005,21.00.00,2.6,141.0,9.2,49.8,2026-01-28 02:46:52
7520,19/01/2005,22.00.00,1.1,95.0,8.8,52.1,2026-01-28 02:46:52
7521,19/01/2005,23.00.00,1.2,97.0,8.8,50.9,2026-01-28 02:46:52
7522,20/01/2005,00.00.00,1.8,112.0,8.7,51.1,2026-01-28 02:46:52
7523,20/01/2005,01.00.00,1.1,74.0,8.6,51.5,2026-01-28 02:46:52
7524,20/01/2005,02.00.00,0.9,62.0,8.5,51.9,2026-01-28 02:46:52
7525,20/01/2005,03.00.00,0.7,51.0,8.1,53.1,2026-01-28 02:46:52
7526,20/01/2005,04.00.00,0.6,40.0,7.8,54.2,2026-01-28 02:46:52
7527,20/01/2005,05.00.00,0.6,45.0,7.1,56.0,2026-01-28 02:46:52
7528,20/01/2005,06.00.00,0.9,93.0,7.0,57.6,2026-01-28 02:46:52
7529,20/01/2005,07.00.00,1.0,104.0,7.5,55.3,2026-01-28 02:46:52
7530,20/01/2005,08.00.00,3.4,162.0,7.0,56.3,2026-01-28 02:46:52
7531,20/01/2005,09.00.00,4.2,169.0,7.6,53.5,2026-01-28 02:46:52
7532,20/01/2005,10.00.00,4.4,190.0,8.3,50.5,2026-01-28 02:46:52
7533,20/01/2005,11.00.00,2.9,170.0,12.4,37.1,2026-01-28 02:46:52
7534,20/01/2005,12.00.00,2.6,151.0,13.9,32.3,2026-01-28 02:46:52
7535,20/01/2005,13.00.00,2.6,150.0,14.4,28.9,2026-01-28 02:46:52
7536,20/01/2005,14.00.00,3.0,154.0,14.8,25.4,2026-01-28 02:46:52
7537,20/01/2005,15.00.00,2.3,140.0,15.1,20.8,2026-01-28 02:46:52
7538,20/01/2005,16.00.00,3.0,167.0,15.4,23.5,2026-01-28 02:46:52
7539,20/01/2005,17.00.00,4.5,204.0,13.7,28.1,2026-01-28 02:46:52
7540,20/01/2005,18.00.00,6.0,210.0,11.5,37.5,2026-01-28 02:46:52
7541,20/01/2005,19.00.00,4.3,182.0,10.4,42.3,2026-01-28 02:46:52
7542,20/01/2005,20.00.00,3.4,165.0,9.9,44.0,2026-01-28 02:46:52
7543,20/01/2005,21.00.00,2.8,150.0,8.7,48.3,2026-01-28 02:46:52
7544,20/01/2005,22.00.00,2.1,132.0,8.1,49.9,2026-01-28 02:46:52
7545,20/01/2005,23.00.00,1.7,120.0,7.3,52.8,2026-01-28 02:46:52
7546,21/01/2005,00.00.00,1.8,119.0,8.0,52.2,2026-01-28 02:46:52
7547,21/01/2005,01.00.00,1.6,110.0,6.8,56.4,2026-01-28 02:46:52
7548,21/01/2005,02.00.00,1.4,94.0,6.7,57.4,2026-01-28 02:46:52
7549,21/01/2005,03.00.00,1.3,97.5,5.9,62.1,2026-01-28 02:46:52
7550,21/01/2005,04.00.00,1.3,101.0,5.4,65.9,2026-01-28 02:46:52
7551,21/01/2005,05.00.00,1.3,117.0,5.5,66.5,2026-01-28 02:46:52
7552,21/01/2005,06.00.00,1.6,121.0,5.9,65.8,2026-01-28 02:46:52
7553,21/01/2005,07.00.00,2.4,138.0,6.4,63.9,2026-01-28 02:46:52
7554,21/01/2005,08.00.00,4.5,174.0,7.2,62.2,2026-01-28 02:46:52
7555,21/01/2005,09.00.00,5.7,179.0,7.9,60.0,2026-01-28 02:46:52
7556,21/01/2005,10.00.00,4.3,175.0,8.3,58.5,2026-01-28 02:46:52
7557,21/01/2005,11.00.00,4.2,183.0,9.3,54.5,2026-01-28 02:46:52
7558,21/01/2005,12.00.00,4.5,189.0,10.2,53.1,2026-01-28 02:46:52
7559,21/01/2005,13.00.00,5.0,198.0,11.1,51.4,2026-01-28 02:46:52
7560,21/01/2005,14.00.00,2.9,142.0,12.8,46.9,2026-01-28 02:46:52
7561,21/01/2005,15.00.00,3.0,139.0,13.1,48.0,2026-01-28 02:46:52
7562,21/01/2005,16.00.00,3.3,99.0,13.5,51.5,2026-01-28 02:46:52
7563,21/01/2005,17.00.00,1.4,135.0,13.4,51.2,2026-01-28 02:46:52
7564,21/01/2005,18.00.00,2.3,223.0,12.1,55.3,2026-01-28 02:46:52
7565,21/01/2005,19.00.00,1.6,194.0,12.0,56.5,2026-01-28 02:46:52
7566,21/01/2005,20.00.00,4.9,244.0,10.4,64.4,2026-01-28 02:46:52
7567,21/01/2005,21.00.00,6.4,243.0,9.4,69.1,2026-01-28 02:46:52
7568,21/01/2005,22.00.00,3.5,230.0,8.9,71.0,2026-01-28 02:46:52
7569,21/01/2005,23.00.00,1.7,207.0,8.1,73.8,2026-01-28 02:46:52
7570,22/01/2005,00.00.00,2.6,223.0,7.3,76.8,2026-01-28 02:46:52
7571,22/01/2005,01.00.00,1.6,216.0,7.3,76.7,2026-01-28 02:46:52
7572,22/01/2005,02.00.00,1.5,198.0,7.1,77.3,2026-01-28 02:46:52
7573,22/01/2005,03.00.00,0.9,162.0,6.7,78.7,2026-01-28 02:46:52
7574,22/01/2005,04.00.00,0.5,126.0,7.0,77.8,2026-01-28 02:46:52
7575,22/01/2005,05.00.00,0.9,144.0,5.7,80.5,2026-01-28 02:46:52
7576,22/01/2005,06.00.00,0.4,183.0,5.2,81.4,2026-01-28 02:46:52
7577,22/01/2005,07.00.00,0.5,193.0,5.6,80.4,2026-01-28 02:46:52
7578,22/01/2005,08.00.00,0.8,196.0,6.3,78.8,2026-01-28 02:46:52
7579,22/01/2005,09.00.00,1.4,208.0,6.9,76.9,2026-01-28 02:46:52
7580,22/01/2005,10.00.00,1.6,217.0,9.2,67.7,2026-01-28 02:46:52
7581,22/01/2005,11.00.00,1.5,246.0,11.6,59.8,2026-01-28 02:46:52
7582,22/01/2005,12.00.00,1.0,204.0,14.0,52.0,2026-01-28 02:46:52
7583,22/01/2005,13.00.00,1.0,192.0,15.0,50.2,2026-01-28 02:46:52
7584,22/01/2005,14.00.00,1.3,186.0,14.9,49.9,2026-01-28 02:46:52
7585,22/01/2005,15.00.00,0.1,133.0,15.8,33.8,2026-01-28 02:46:52
7586,22/01/2005,16.00.00,0.1,126.0,15.4,29.3,2026-01-28 02:46:52
7587,22/01/2005,17.00.00,0.1,138.0,14.4,25.7,2026-01-28 02:46:52
7588,22/01/2005,18.00.00,0.1,148.0,13.4,27.2,2026-01-28 02:46:52
7589,22/01/2005,19.00.00,0.4,167.0,12.2,28.7,2026-01-28 02:46:52
7590,22/01/2005,20.00.00,0.7,175.0,11.3,25.7,2026-01-28 02:46:52
7591,22/01/2005,21.00.00,2.7,224.0,9.7,31.9,2026-01-28 02:46:52
7592,22/01/2005,22.00.00,2.1,215.0,8.4,36.5,2026-01-28 02:46:52
7593,22/01/2005,23.00.00,1.3,196.0,8.2,36.8,2026-01-28 02:46:52
7594,23/01/2005,00.00.00,0.8,195.0,8.0,36.0,2026-01-28 02:46:52
7595,23/01/2005,01.00.00,0.773077,181.0,7.0,39.9,2026-01-28 02:46:52
7596,23/01/2005,02.00.00,0.746154,150.0,5.7,44.3,2026-01-28 02:46:52
7597,23/01/2005,03.00.00,0.719231,144.5,4.7,46.6,2026-01-28 02:46:52
7598,23/01/2005,04.00.00,0.692308,139.0,4.2,50.8,2026-01-28 02:46:52
7599,23/01/2005,05.00.00,0.665385,74.0,4.6,45.1,2026-01-28 02:46:52
7600,23/01/2005,06.00.00,0.638462,73.0,2.7,53.3,2026-01-28 02:46:52
7601,23/01/2005,07.00.00,0.611538,77.0,3.1,51.0,2026-01-28 02:46:52
7602,23/01/2005,08.00.00,0.584615,98.0,2.5,54.1,2026-01-28 02:46:52
7603,23/01/2005,09.00.00,0.557692,121.0,3.1,53.5,2026-01-28 02:46:52
7604,23/01/2005,10.00.00,0.530769,162.0,5.0,47.5,2026-01-28 02:46:52
7605,23/01/2005,11.00.00,0.503846,178.0,5.8,43.4,2026-01-28 02:46:52
7606,23/01/2005,12.00.00,0.476923,206.0,7.1,42.8,2026-01-28 02:46:52
7607,23/01/2005,13.00.00,0.45,191.0,7.9,41.6,2026-01-28 02:46:52
7608,23/01/2005,14.00.00,0.423077,175.0,8.1,41.2,2026-01-28 02:46:52
7609,23/01/2005,15.00.00,0.396154,169.0,8.3,41.3,2026-01-28 02:46:52
7610,23/01/2005,16.00.00,0.369231,180.0,8.9,49.1,2026-01-28 02:46:52
7611,23/01/2005,17.00.00,0.342308,124.0,7.1,66.0,2026-01-28 02:46:52
7612,23/01/2005,18.00.00,0.315385,130.0,5.7,75.1,2026-01-28 02:46:52
7613,23/01/2005,19.00.00,0.288462,141.0,5.4,77.6,2026-01-28 02:46:52
7614,23/01/2005,20.00.00,0.261538,157.0,5.4,78.2,2026-01-28 02:46:52
7615,23/01/2005,21.00.00,0.234615,123.0,7.3,68.1,2026-01-28 02:46:52
7616,23/01/2005,22.00.00,0.207692,104.0,5.8,74.4,2026-01-28 02:46:52
7617,23/01/2005,23.00.00,0.180769,134.0,6.2,72.3,2026-01-28 02:46:52
7618,24/01/2005,00.00.00,0.153846,105.0,5.9,72.7,2026-01-28 02:46:52
7619,24/01/2005,01.00.00,0.126923,121.0,5.0,76.5,2026-01-28 02:46:52
7620,24/01/2005,02.00.00,0.1,136.0,4.0,80.4,2026-01-28 02:46:52
7621,24/01/2005,03.00.00,0.166667,92.0,5.8,59.0,2026-01-28 02:46:52
7622,24/01/2005,04.00.00,0.233333,48.0,5.8,59.5,2026-01-28 02:46:52
7623,24/01/2005,05.00.00,0.3,40.0,6.6,51.3,2026-01-28 02:46:52
7624,24/01/2005,06.00.00,0.5,67.0,7.0,47.2,2026-01-28 02:46:52
7625,24/01/2005,07.00.00,0.6,104.0,6.6,47.9,2026-01-28 02:46:52
7626,24/01/2005,08.00.00,1.8,169.0,7.2,49.8,2026-01-28 02:46:52
7627,24/01/2005,09.00.00,2.0,203.0,6.9,52.8,2026-01-28 02:46:52
7628,24/01/2005,10.00.00,1.4,183.0,8.7,46.7,2026-01-28 02:46:52
7629,24/01/2005,11.00.00,0.6,151.0,10.0,40.6,2026-01-28 02:46:52
7630,24/01/2005,12.00.00,0.5,138.0,11.8,35.4,2026-01-28 02:46:52
7631,24/01/2005,13.00.00,0.7,127.0,10.7,37.2,2026-01-28 02:46:52
7632,24/01/2005,14.00.00,0.7,137.5,10.9,34.9,2026-01-28 02:46:52
7633,24/01/2005,15.00.00,1.1,148.0,10.7,33.1,2026-01-28 02:46:52
7634,24/01/2005,16.00.00,1.3,172.0,10.6,34.2,2026-01-28 02:46:52
7635,24/01/2005,17.00.00,1.0,163.0,8.9,38.1,2026-01-28 02:46:52
7636,24/01/2005,18.00.00,1.5,180.0,7.8,39.7,2026-01-28 02:46:52
7637,24/01/2005,19.00.00,1.5,169.0,7.3,42.2,2026-01-28 02:46:52
7638,24/01/2005,20.00.00,1.2,152.0,6.9,42.5,2026-01-28 02:46:52
7639,24/01/2005,21.00.00,0.3,107.0,6.6,43.2,2026-01-28 02:46:52
7640,24/01/2005,22.00.00,0.290909,75.0,6.4,41.7,2026-01-28 02:46:52
7641,24/01/2005,23.00.00,0.281818,58.0,6.1,42.6,2026-01-28 02:46:52
7642,25/01/2005,00.00.00,0.272727,57.0,5.9,41.8,2026-01-28 02:46:52
7643,25/01/2005,01.00.00,0.263636,44.0,5.7,41.5,2026-01-28 02:46:52
7644,25/01/2005,02.00.00,0.254545,29.0,5.5,42.4,2026-01-28 02:46:52
7645,25/01/2005,03.00.00,0.245455,24.0,4.5,52.0,2026-01-28 02:46:52
7646,25/01/2005,04.00.00,0.236364,19.0,4.3,51.6,2026-01-28 02:46:52
7647,25/01/2005,05.00.00,0.227273,20.0,3.7,56.3,2026-01-28 02:46:52
7648,25/01/2005,06.00.00,0.218182,35.0,3.3,58.1,2026-01-28 02:46:52
7649,25/01/2005,07.00.00,0.209091,60.0,3.9,47.3,2026-01-28 02:46:52
7650,25/01/2005,08.00.00,0.2,115.0,4.3,45.9,2026-01-28 02:46:52
7651,25/01/2005,09.00.00,0.7,157.0,4.2,50.1,2026-01-28 02:46:52
7652,25/01/2005,10.00.00,0.5,147.0,3.4,62.7,2026-01-28 02:46:52
7653,25/01/2005,11.00.00,0.4,188.0,5.0,51.4,2026-01-28 02:46:52
7654,25/01/2005,12.00.00,0.3,126.0,5.7,44.1,2026-01-28 02:46:52
7655,25/01/2005,13.00.00,0.3,114.0,5.2,44.5,2026-01-28 02:46:52
7656,25/01/2005,14.00.00,0.4,123.0,4.7,48.6,2026-01-28 02:46:52
7657,25/01/2005,15.00.00,0.2,107.0,4.5,51.0,2026-01-28 02:46:52
7658,25/01/2005,16.00.00,0.4,121.0,5.1,50.1,2026-01-28 02:46:52
7659,25/01/2005,17.00.00,0.4,118.0,5.0,50.4,2026-01-28 02:46:52
7660,25/01/2005,18.00.00,0.7,134.0,4.3,56.4,2026-01-28 02:46:52
7661,25/01/2005,19.00.00,1.0,142.0,4.3,56.7,2026-01-28 02:46:52
7662,25/01/2005,20.00.00,1.1,133.0,4.3,57.0,2026-01-28 02:46:52
7663,25/01/2005,21.00.00,0.3,106.0,3.5,60.3,2026-01-28 02:46:52
7664,25/01/2005,22.00.00,0.1,87.0,4.1,52.5,2026-01-28 02:46:52
7665,25/01/2005,23.00.00,0.12,67.0,3.9,50.6,2026-01-28 02:46:52
7666,26/01/2005,00.00.00,0.14,55.0,3.9,47.7,2026-01-28 02:46:52
7667,26/01/2005,01.00.00,0.16,49.0,4.0,47.8,2026-01-28 02:46:52
7668,26/01/2005,02.00.00,0.18,30.0,3.9,50.9,2026-01-28 02:46:52
7669,26/01/2005,03.00.00,0.2,25.0,3.0,57.7,2026-01-28 02:46:52
7670,26/01/2005,04.00.00,0.22,20.0,3.3,52.8,2026-01-28 02:46:52
7671,26/01/2005,05.00.00,0.24,17.0,2.7,53.9,2026-01-28 02:46:52
7672,26/01/2005,06.00.00,0.26,35.0,2.8,54.4,2026-01-28 02:46:52
7673,26/01/2005,07.00.00,0.28,71.0,3.6,49.0,2026-01-28 02:46:52
7674,26/01/2005,08.00.00,0.3,136.0,3.3,50.2,2026-01-28 02:46:52
7675,26/01/2005,09.00.00,0.6,163.0,3.5,47.5,2026-01-28 02:46:52
7676,26/01/2005,10.00.00,0.3,143.0,4.3,49.4,2026-01-28 02:46:52
7677,26/01/2005,11.00.00,0.1,134.0,4.5,48.4,2026-01-28 02:46:52
7678,26/01/2005,12.00.00,0.1,130.0,4.3,50.0,2026-01-28 02:46:52
7679,26/01/2005,13.00.00,0.2,122.0,4.3,49.7,2026-01-28 02:46:52
7680,26/01/2005,14.00.00,0.5,129.0,4.9,45.3,2026-01-28 02:46:52
7681,26/01/2005,15.00.00,0.3,132.0,5.6,42.4,2026-01-28 02:46:52
7682,26/01/2005,16.00.00,0.3,133.0,5.7,43.1,2026-01-28 02:46:52
7683,26/01/2005,17.00.00,0.3,126.0,4.8,49.7,2026-01-28 02:46:52
7684,26/01/2005,18.00.00,1.0,177.0,5.1,43.0,2026-01-28 02:46:52
7685,26/01/2005,19.00.00,1.4,185.0,5.3,44.4,2026-01-28 02:46:52
7686,26/01/2005,20.00.00,1.4,169.0,4.9,47.9,2026-01-28 02:46:52
7687,26/01/2005,21.00.00,1.1,151.0,4.7,50.8,2026-01-28 02:46:52
7688,26/01/2005,22.00.00,0.4,114.0,4.6,54.8,2026-01-28 02:46:52
7689,26/01/2005,23.00.00,0.2,90.0,4.0,56.8,2026-01-28 02:46:52
7690,27/01/2005,00.00.00,0.2,87.0,4.2,46.8,2026-01-28 02:46:52
7691,27/01/2005,01.00.00,0.2,83.0,4.5,42.0,2026-01-28 02:46:52
7692,27/01/2005,02.00.00,0.2,74.0,4.1,42.1,2026-01-28 02:46:52
7693,27/01/2005,03.00.00,0.266667,51.0,4.5,39.7,2026-01-28 02:46:52
7694,27/01/2005,04.00.00,0.333333,28.0,4.4,42.2,2026-01-28 02:46:52
7695,27/01/2005,05.00.00,0.4,26.0,4.1,45.9,2026-01-28 02:46:52
7696,27/01/2005,06.00.00,0.5,61.0,4.3,42.5,2026-01-28 02:46:52
7697,27/01/2005,07.00.00,0.7,91.0,4.6,38.1,2026-01-28 02:46:52
7698,27/01/2005,08.00.00,1.9,184.0,4.6,39.4,2026-01-28 02:46:52
7699,27/01/2005,09.00.00,2.4,204.0,4.8,41.9,2026-01-28 02:46:52
7700,27/01/2005,10.00.00,2.0,185.0,5.9,40.2,2026-01-28 02:46:52
7701,27/01/2005,11.00.00,1.3,125.0,7.0,38.4,2026-01-28 02:46:52
7702,27/01/2005,12.00.00,1.0,104.0,6.6,40.2,2026-01-28 02:46:52
7703,27/01/2005,13.00.00,1.2,115.0,6.6,41.2,2026-01-28 02:46:52
7704,27/01/2005,14.00.00,1.5,126.0,7.3,36.8,2026-01-28 02:46:52
7705,27/01/2005,15.00.00,1.3,125.0,7.3,35.0,2026-01-28 02:46:52
7706,27/01/2005,16.00.00,1.5,139.0,7.0,33.5,2026-01-28 02:46:52
7707,27/01/2005,17.00.00,1.5,142.0,6.5,32.4,2026-01-28 02:46:52
7708,27/01/2005,18.00.00,2.1,170.0,5.7,33.9,2026-01-28 02:46:52
7709,27/01/2005,19.00.00,2.6,195.0,5.0,36.1,2026-01-28 02:46:52
7710,27/01/2005,20.00.00,3.0,202.0,4.7,38.3,2026-01-28 02:46:52
7711,27/01/2005,21.00.00,2.0,168.0,4.5,39.9,2026-01-28 02:46:52
7712,27/01/2005,22.00.00,1.4,128.0,4.3,41.1,2026-01-28 02:46:52
7713,27/01/2005,23.00.00,1.3,115.0,4.0,43.1,2026-01-28 02:46:52
7714,28/01/2005,00.00.00,1.2,111.0,3.7,46.0,2026-01-28 02:46:52
7715,28/01/2005,01.00.00,1.1,97.0,3.3,47.4,2026-01-28 02:46:52
7716,28/01/2005,02.00.00,0.9,77.0,3.0,49.1,2026-01-28 02:46:52
7717,28/01/2005,03.00.00,0.8,64.0,3.5,48.0,2026-01-28 02:46:52
7718,28/01/2005,04.00.00,0.6,51.0,3.6,48.0,2026-01-28 02:46:52
7719,28/01/2005,05.00.00,0.5,49.0,4.0,47.8,2026-01-28 02:46:52
7720,28/01/2005,06.00.00,0.6,79.0,4.1,48.1,2026-01-28 02:46:52
7721,28/01/2005,07.00.00,0.7,92.0,4.1,47.4,2026-01-28 02:46:52
7722,28/01/2005,08.00.00,1.6,167.0,4.2,48.7,2026-01-28 02:46:52
7723,28/01/2005,09.00.00,2.2,206.0,4.1,49.8,2026-01-28 02:46:52
7724,28/01/2005,10.00.00,1.8,184.0,4.3,48.4,2026-01-28 02:46:52
7725,28/01/2005,11.00.00,1.5,176.0,4.6,49.7,2026-01-28 02:46:52
7726,28/01/2005,12.00.00,1.8,191.0,4.5,49.6,2026-01-28 02:46:52
7727,28/01/2005,13.00.00,1.4,147.0,4.4,48.4,2026-01-28 02:46:52
7728,28/01/2005,14.00.00,2.1,174.0,4.7,47.2,2026-01-28 02:46:52
7729,28/01/2005,15.00.00,1.6,167.0,4.2,49.5,2026-01-28 02:46:52
7730,28/01/2005,16.00.00,1.3,138.0,3.4,50.7,2026-01-28 02:46:52
7731,28/01/2005,17.00.00,1.9,164.0,3.25,50.6,2026-01-28 02:46:52
7732,28/01/2005,18.00.00,2.4,190.0,3.1,50.5,2026-01-28 02:46:52
7733,28/01/2005,19.00.00,3.0,198.0,2.95,50.4,2026-01-28 02:46:52
7734,28/01/2005,20.00.00,1.9,155.0,2.8,50.3,2026-01-28 02:46:52
7735,28/01/2005,21.00.00,1.8,153.0,2.65,50.2,2026-01-28 02:46:52
7736,28/01/2005,22.00.00,1.1,110.0,2.5,50.1,2026-01-28 02:46:52
7737,28/01/2005,23.00.00,1.1,91.0,2.35,50.0,2026-01-28 02:46:52
7738,29/01/2005,00.00.00,1.1,105.0,2.2,49.9,2026-01-28 02:46:52
7739,29/01/2005,01.00.00,1.0,85.0,2.05,49.8,2026-01-28 02:46:52
7740,29/01/2005,02.00.00,0.7,60.0,1.9,49.7,2026-01-28 02:46:52
7741,29/01/2005,03.00.00,0.6,47.0,1.6,52.9,2026-01-28 02:46:52
7742,29/01/2005,04.00.00,0.5,34.0,1.4,53.8,2026-01-28 02:46:52
7743,29/01/2005,05.00.00,0.5,31.0,1.0,54.7,2026-01-28 02:46:52
7744,29/01/2005,06.00.00,0.4,37.0,1.4,52.3,2026-01-28 02:46:52
7745,29/01/2005,07.00.00,0.5,58.0,1.6,51.0,2026-01-28 02:46:52
7746,29/01/2005,08.00.00,0.8,92.0,1.4,53.1,2026-01-28 02:46:52
7747,29/01/2005,09.00.00,1.1,110.0,1.7,54.1,2026-01-28 02:46:52
7748,29/01/2005,10.00.00,1.1,101.0,2.5,51.0,2026-01-28 02:46:52
7749,29/01/2005,11.00.00,1.1,96.0,2.9,48.7,2026-01-28 02:46:52
7750,29/01/2005,12.00.00,1.1,102.0,3.6,45.8,2026-01-28 02:46:52
7751,29/01/2005,13.00.00,1.1,96.0,3.1,48.1,2026-01-28 02:46:52
7752,29/01/2005,14.00.00,1.2,102.0,3.4,46.6,2026-01-28 02:46:52
7753,29/01/2005,15.00.00,1.0,88.0,3.7,45.8,2026-01-28 02:46:52
7754,29/01/2005,16.00.00,1.2,87.0,4.4,43.7,2026-01-28 02:46:52
7755,29/01/2005,17.00.00,1.3,115.0,4.0,44.9,2026-01-28 02:46:52
7756,29/01/2005,18.00.00,1.4,118.0,3.3,46.8,2026-01-28 02:46:52
7757,29/01/2005,19.00.00,1.3,134.0,3.1,48.1,2026-01-28 02:46:52
7758,29/01/2005,20.00.00,1.4,125.0,2.8,49.0,2026-01-28 02:46:52
7759,29/01/2005,21.00.00,1.5,140.0,3.1,47.4,2026-01-28 02:46:52
7760,29/01/2005,22.00.00,1.0,83.0,2.9,49.0,2026-01-28 02:46:52
7761,29/01/2005,23.00.00,1.0,73.0,2.8,49.1,2026-01-28 02:46:52
7762,30/01/2005,00.00.00,1.1,92.0,2.9,49.7,2026-01-28 02:46:52
7763,30/01/2005,01.00.00,1.3,109.0,3.8,46.5,2026-01-28 02:46:52
7764,30/01/2005,02.00.00,1.0,82.0,3.2,46.9,2026-01-28 02:46:52
7765,30/01/2005,03.00.00,1.1,82.5,3.1,45.2,2026-01-28 02:46:52
7766,30/01/2005,04.00.00,0.85,83.0,3.1,44.8,2026-01-28 02:46:52
7767,30/01/2005,05.00.00,0.6,50.0,3.1,44.4,2026-01-28 02:46:52
7768,30/01/2005,06.00.00,0.5,44.0,3.0,43.4,2026-01-28 02:46:52
7769,30/01/2005,07.00.00,0.4,49.0,2.8,43.8,2026-01-28 02:46:52
7770,30/01/2005,08.00.00,0.5,62.0,2.7,43.2,2026-01-28 02:46:52
7771,30/01/2005,09.00.00,0.7,85.0,3.3,42.3,2026-01-28 02:46:52
